Angular frequency,Step time,Temperature,Oscillation strain,Oscillation stress,Tan(delta),Storage modulus,Loss modulus
628.318,2979.33,141.61,0.0888232,0.0141408,0.13078,15.7857,2.06446
628.318,2982.33,142.38,0.0888232,0.0141178,0.129064,15.7635,2.03451
628.318,2985.33,143.04,0.088823,0.0141172,0.128001,15.765,2.01795
628.318,2988.33,143.25,0.0888229,0.0141105,0.126002,15.7615,1.98599
628.318,2991.33,143.43,0.0888233,0.0140998,0.124857,15.7517,1.96671
628.318,2994.33,142.99,0.088823,0.0140931,0.122715,15.7484,1.93257
628.318,2997.33,142.74,0.0888237,0.0140739,0.12105,15.7299,1.9041
628.318,3000.33,143.7,0.0888228,0.0140593,0.119952,15.7158,1.88513
628.318,3003.33,144.15,0.0888229,0.0140491,0.117963,15.708,1.85298
628.318,3006.33,144.28,0.0888233,0.0140386,0.117119,15.6977,1.8385
628.318,3009.33,144.24,0.0888226,0.0140352,0.114991,15.6979,1.80512
628.318,3012.33,143.48,0.0888236,0.0140271,0.113526,15.6913,1.78138
628.318,3015.33,144.31,0.0888226,0.0140276,0.111384,15.6957,1.74826
628.318,3018.33,144.95,0.0888231,0.0140055,0.110107,15.6731,1.72572
628.318,3021.33,145.12,0.0888228,0.0139989,0.109175,15.6674,1.71049
628.318,3024.33,145.14,0.0888232,0.0139831,0.107587,15.6524,1.684
628.318,3027.33,144.32,0.0888233,0.0139787,0.105951,15.65,1.65813
628.318,3030.33,145.07,0.0888228,0.0139682,0.103975,15.6416,1.62634
628.318,3033.33,145.78,0.0888227,0.013961,0.103583,15.6342,1.61944
628.318,3036.33,145.96,0.0888223,0.0139658,0.101754,15.6425,1.59168
628.318,3039.33,145.92,0.0888235,0.0139528,0.10074,15.6294,1.5745
628.318,3042.33,145.06,0.0888225,0.0139428,0.0992032,15.6207,1.54962
628.318,3045.33,145.79,0.0888232,0.0139269,0.0981688,15.6043,1.53186
628.318,3048.33,146.54,0.0888227,0.0139319,0.0963807,15.6127,1.50476
628.318,3051.33,146.58,0.088823,0.0139227,0.0957508,15.6033,1.49403
628.318,3054.33,146.27,0.0888224,0.0139228,0.0941075,15.6059,1.46863
628.318,3057.33,145.64,0.0888231,0.0139248,0.0929321,15.6097,1.45064
628.318,3060.33,146.66,0.088823,0.0139104,0.090988,15.5964,1.41909
628.318,3063.33,147.21,0.0888227,0.0139026,0.0910338,15.5877,1.41901
628.318,3066.33,147.11,0.0888225,0.0138915,0.0895087,15.5773,1.3943
628.318,3069.33,146.51,0.0888227,0.0138905,0.0882491,15.578,1.37474
628.318,3072.33,146.36,0.0888228,0.0138878,0.0872295,15.5762,1.35871
628.318,3075.33,147.51,0.0888225,0.0138956,0.0859563,15.5868,1.33979
628.318,3078.33,147.78,0.0888226,0.0138865,0.0847527,15.5781,1.32029
628.318,3081.33,147.61,0.0888228,0.0138856,0.0836837,15.5785,1.30367
628.318,3084.33,146.89,0.0888233,0.0138733,0.0829799,15.5655,1.29162
628.318,3087.33,147.13,0.0888225,0.0138689,0.0815803,15.5625,1.26959
628.318,3090.33,148.22,0.0888224,0.0138593,0.0808554,15.5527,1.25752
628.318,3093.33,148.34,0.0888223,0.0138705,0.0798397,15.5665,1.24282
